WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-06-17,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,598.0,Demonstrations,1301,-8.5127,120.5925
2023-06-24,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25701.0,Demonstrations,1301,-8.5127,120.5925
2023-07-08,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,3884.0,Demonstrations,1301,-8.5127,120.5925
2023-07-15,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,5,0,35253.0,Demonstrations,1301,-8.5127,120.5925
2023-07-22,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,30724.0,Demonstrations,1301,-8.5127,120.5925
2023-07-29,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,44056.0,Demonstrations,1301,-8.5127,120.5925
2023-08-05,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25701.0,Demonstrations,1301,-8.5127,120.5925
2023-08-19,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,17118.0,Demonstrations,1301,-8.5127,120.5925
2023-09-02,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25701.0,Demonstrations,1301,-8.5127,120.5925
2023-09-16,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25701.0,Demonstrations,1301,-8.5127,120.5925
2023-09-23,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,537.0,Demonstrations,1301,-8.5127,120.5925
2023-09-30,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25701.0,Demonstrations,1301,-8.5127,120.5925
2023-10-14,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25668.0,Demonstrations,1301,-8.5127,120.5925
2023-10-21,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,468.0,Demonstrations,1301,-8.5127,120.5925
2023-11-04,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,11874.0,Demonstrations,1301,-8.5127,120.5925
2023-11-11,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,16458.0,Demonstrations,1301,-8.5127,120.5925
2023-11-18,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25668.0,Demonstrations,1301,-8.5127,120.5925
2023-11-25,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,8099.0,Demonstrations,1301,-8.5127,120.5925
2023-12-30,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,25938.0,Demonstrations,1301,-8.5127,120.5925
2024-01-13,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,55270.0,Demonstrations,1301,-8.5127,120.5925
2024-02-03,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,11788.0,Demonstrations,1301,-8.5127,120.5925
2024-02-10,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,55270.0,Demonstrations,1301,-8.5127,120.5925
2024-02-17,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,4004.0,Demonstrations,1301,-8.5127,120.5925
2024-02-24,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,28488.0,Demonstrations,1301,-8.5127,120.5925
2024-03-02,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,55507.0,Demonstrations,1301,-8.5127,120.5925
2024-03-09,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,12309.0,Demonstrations,1301,-8.5127,120.5925
2024-03-16,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,9389.0,Demonstrations,1301,-8.5127,120.5925
2024-03-23,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,5,0,45822.0,Demonstrations,1301,-8.5127,120.5925
2024-04-06,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,18579.0,Demonstrations,1301,-8.5127,120.5925
2024-04-13,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,8952.0,Demonstrations,1301,-8.5127,120.5925
2024-04-27,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,5,0,51796.0,Demonstrations,1301,-8.5127,120.5925
2024-05-11,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,27383.0,Demonstrations,1301,-8.5127,120.5925
2024-06-01,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,25902.0,Demonstrations,1301,-8.5127,120.5925
2024-06-08,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,16213.0,Demonstrations,1301,-8.5127,120.5925
2024-06-22,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,237.0,Demonstrations,1301,-8.5127,120.5925
2024-06-29,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,51796.0,Demonstrations,1301,-8.5127,120.5925
2024-08-03,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,8952.0,Demonstrations,1301,-8.5127,120.5925
2024-08-10,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,16945.0,Demonstrations,1301,-8.5127,120.5925
2024-08-17,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,37098.0,Demonstrations,1301,-8.5127,120.5925
2024-08-24,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,17270.0,Demonstrations,1301,-8.5127,120.5925
2024-09-28,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,10835.0,Demonstrations,1301,-8.5127,120.5925
2024-10-05,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,44424.0,Demonstrations,1301,-8.5127,120.5925
2024-10-12,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,44424.0,Demonstrations,1301,-8.5127,120.5925
2024-10-19,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,25902.0,Demonstrations,1301,-8.5127,120.5925
2024-10-26,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,51695.0,Demonstrations,1301,-8.5127,120.5925
2024-11-02,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,2048.0,Demonstrations,1301,-8.5127,120.5925
2024-11-16,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,6432.0,Demonstrations,1301,-8.5127,120.5925
2024-12-07,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,5,0,65070.0,Demonstrations,1301,-8.5127,120.5925
2025-01-04,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-01-11,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,29586.0,Demonstrations,1301,-8.5127,120.5925
2025-01-18,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,62406.0,Demonstrations,1301,-8.5127,120.5925
2025-02-01,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,7622.0,Demonstrations,1301,-8.5127,120.5925
2025-02-08,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-02-22,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-03-01,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,46660.0,Demonstrations,1301,-8.5127,120.5925
2025-03-08,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,17074.0,Demonstrations,1301,-8.5127,120.5925
2025-03-15,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,52927.0,Demonstrations,1301,-8.5127,120.5925
2025-03-22,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-04-12,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-04-19,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-04-26,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,56859.0,Demonstrations,1301,-8.5127,120.5925
2025-05-03,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,34445.0,Demonstrations,1301,-8.5127,120.5925
2025-05-10,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,31243.0,Demonstrations,1301,-8.5127,120.5925
2025-05-31,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,65872.0,Demonstrations,1301,-8.5127,120.5925
2025-06-07,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,35124.0,Demonstrations,1301,-8.5127,120.5925
2025-06-14,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-06-21,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-06-28,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,238.0,Demonstrations,1301,-8.5127,120.5925
2025-07-05,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-07-12,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,607.0,Demonstrations,1301,-8.5127,120.5925
2025-08-02,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,5,0,43459.0,Demonstrations,1301,-8.5127,120.5925
2025-08-09,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,35124.0,Demonstrations,1301,-8.5127,120.5925
2025-08-16,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,11667.0,Demonstrations,1301,-8.5127,120.5925
2025-08-23,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-08-30,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,11,0,126068.0,Demonstrations,1301,-8.5127,120.5925
2025-09-06,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,7,0,58914.0,Demonstrations,1301,-8.5127,120.5925
2025-09-13,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,46738.0,Demonstrations,1301,-8.5127,120.5925
2025-09-20,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,35236.0,Demonstrations,1301,-8.5127,120.5925
2025-09-27,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,26336.0,Demonstrations,1301,-8.5127,120.5925
2025-10-11,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,34562.0,Demonstrations,1301,-8.5127,120.5925
2025-10-18,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,26098.0,Demonstrations,1301,-8.5127,120.5925
2025-10-25,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,37028.0,Demonstrations,1301,-8.5127,120.5925
2025-11-01,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,70890.0,Demonstrations,1301,-8.5127,120.5925
2025-11-22,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,,Demonstrations,1301,-8.5127,120.5925
2025-11-29,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,3,0,40179.0,Demonstrations,1301,-8.5127,120.5925
2025-12-06,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,4,0,47289.0,Demonstrations,1301,-8.5127,120.5925
2025-12-13,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,2,0,42838.0,Demonstrations,1301,-8.5127,120.5925
2026-01-03,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,461.0,Demonstrations,1301,-8.5127,120.5925
2026-01-24,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,,Demonstrations,1301,-8.5127,120.5925
2026-01-31,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,,Demonstrations,1301,-8.5127,120.5925
2026-02-07,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Peaceful protest,1,0,,Demonstrations,1301,-8.5127,120.5925
2018-12-01,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,24704.0,Demonstrations,1301,-8.5127,120.5925
2019-04-13,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,24930.0,Demonstrations,1301,-8.5127,120.5925
2020-09-19,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,25154.0,Demonstrations,1301,-8.5127,120.5925
2021-06-05,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,3065.0,Demonstrations,1301,-8.5127,120.5925
2021-10-02,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,220.0,Demonstrations,1301,-8.5127,120.5925
2021-10-23,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,232.0,Demonstrations,1301,-8.5127,120.5925
2021-12-11,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,220.0,Demonstrations,1301,-8.5127,120.5925
2021-12-18,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,220.0,Demonstrations,1301,-8.5127,120.5925
2022-07-30,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,440.0,Demonstrations,1301,-8.5127,120.5925
2023-11-25,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,2,0,54839.0,Demonstrations,1301,-8.5127,120.5925
2024-03-16,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,11973.0,Demonstrations,1301,-8.5127,120.5925
2024-03-30,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,25902.0,Demonstrations,1301,-8.5127,120.5925
2024-09-28,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,2,0,603.0,Demonstrations,1301,-8.5127,120.5925
2025-09-06,Southeast Asia,Indonesia,East Nusa Tenggara,Protests,Protest with intervention,1,0,393.0,Demonstrations,1301,-8.5127,120.5925
2016-01-23,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,11781.0,Political violence,1301,-8.5127,120.5925
2018-08-18,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,1,107493.0,Political violence,1301,-8.5127,120.5925
2019-02-16,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,3.0,Political violence,1301,-8.5127,120.5925
2019-11-16,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,4771.0,Political violence,1301,-8.5127,120.5925
2020-02-29,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,6,273.0,Political violence,1301,-8.5127,120.5925
2020-10-10,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,2168.0,Political violence,1301,-8.5127,120.5925
2021-03-27,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,1789.0,Political violence,1301,-8.5127,120.5925
2021-07-17,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,110259.0,Political violence,1301,-8.5127,120.5925
2021-07-31,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,1276.0,Political violence,1301,-8.5127,120.5925
2021-08-14,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,2779.0,Political violence,1301,-8.5127,120.5925
2022-12-03,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,3523.0,Political violence,1301,-8.5127,120.5925
2023-04-22,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,1,5918.0,Political violence,1301,-8.5127,120.5925
2023-09-09,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,1,111840.0,Political violence,1301,-8.5127,120.5925
2023-11-18,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,1,1354.0,Political violence,1301,-8.5127,120.5925
2024-07-27,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,2254.0,Political violence,1301,-8.5127,120.5925
2024-10-19,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,2,4318.0,Political violence,1301,-8.5127,120.5925
2024-12-07,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,112715.0,Political violence,1301,-8.5127,120.5925
2025-01-04,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,1067.0,Political violence,1301,-8.5127,120.5925
2025-03-29,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,1835.0,Political violence,1301,-8.5127,120.5925
2025-05-31,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,4044.0,Political violence,1301,-8.5127,120.5925
2025-08-09,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,3271.0,Political violence,1301,-8.5127,120.5925
2025-11-15,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Mob violence,1,0,2367.0,Political violence,1301,-8.5127,120.5925
2015-03-14,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,742.0,Demonstrations,1301,-8.5127,120.5925
2018-06-30,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,3415.0,Demonstrations,1301,-8.5127,120.5925
2020-05-30,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,461.0,Demonstrations,1301,-8.5127,120.5925
2020-10-03,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,109453.0,Demonstrations,1301,-8.5127,120.5925
2020-12-05,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,12249.0,Demonstrations,1301,-8.5127,120.5925
2020-12-12,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,12249.0,Demonstrations,1301,-8.5127,120.5925
2022-01-29,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,442.0,Demonstrations,1301,-8.5127,120.5925
2022-09-03,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,20282.0,Demonstrations,1301,-8.5127,120.5925
2024-05-11,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,26674.0,Demonstrations,1301,-8.5127,120.5925
2025-01-18,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,2,0,3433.0,Demonstrations,1301,-8.5127,120.5925
2025-03-22,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,113568.0,Demonstrations,1301,-8.5127,120.5925
2025-07-05,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,113568.0,Demonstrations,1301,-8.5127,120.5925
2025-10-04,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,68877.0,Demonstrations,1301,-8.5127,120.5925
2025-11-29,Southeast Asia,Indonesia,East Nusa Tenggara,Riots,Violent demonstration,1,0,31145.0,Demonstrations,1301,-8.5127,120.5925
2021-08-07,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Arrests,1,0,,Strategic developments,1301,-8.5127,120.5925
2025-03-29,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1301,-8.5127,120.5925
2025-04-05,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1301,-8.5127,120.5925
2015-12-19,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1301,-8.5127,120.5925
2020-02-15,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1301,-8.5127,120.5925
2020-03-14,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1301,-8.5127,120.5925
2020-08-15,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1301,-8.5127,120.5925
2021-11-13,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1301,-8.5127,120.5925
2024-10-19,Southeast Asia,Indonesia,East Nusa Tenggara,Strategic developments,Other,1,0,,Strategic developments,1301,-8.5127,120.5925
2015-03-07,Southeast Asia,Indonesia,East Nusa Tenggara,Violence against civilians,Attack,1,1,2453.0,Political violence,1301,-8.5127,120.5925
2015-12-19,Southeast Asia,Indonesia,East Nusa Tenggara,Violence against civilians,Attack,1,0,104166.0,Political violence,1301,-8.5127,120.5925
2018-04-21,Southeast Asia,Indonesia,East Nusa Tenggara,Violence against civilians,Attack,1,0,1214.0,Political violence,1301,-8.5127,120.5925
2020-04-11,Southeast Asia,Indonesia,East Nusa Tenggara,Violence against civilians,Attack,1,0,348.0,Political violence,1301,-8.5127,120.5925
